10,0,0,6,9,0,18,17,0,0,5,1,3,4,2,0,23,0,21,0,0,0,0,0,14,0,3,2,1,4,25,0,22,21,0,0,11,13,14,12,6,10,8,9,0,16,0,0,18,19,24,21,0,23,0,0,0,0,0,14,0,6,8,9,7,0,20,18,19,0,1,0,5,3,0,15,13,0,11,14,10,8,7,0,9,20,0,18,0,17,0,5,0,4,2,22,0,25,21,0,20,18,17,0,19,5,0,2,0,4,25,24,0,0,21,11,15,0,0,12,6,0,10,8,0,25,24,21,10,0,4,0,18,19,0,17,15,12,16,0,0,0,14,0,9,5,6,0,7,0,0,4,0,0,0,13,7,5,10,3,8,20,0,0,0,25,24,11,0,21,15,0,0,0,0,0,0,0,5,3,0,12,0,15,0,11,0,24,25,0,17,4,2,0,8,10,0,0,20,0,0,20,18,0,23,11,0,21,0,0,4,10,0,1,14,5,0,7,3,0,19,0,24,0,12,0,0,14,22,16,0,0,20,17,23,21,5,7,0,6,18,13,19,0,0,0,8,0,2,0,9,19,20,14,0,18,0,8,12,17,0,0,6,15,4,0,21,10,16,23,0,25,3,0,5,13,0,10,17,18,0,0,23,0,0,0,14,0,0,0,12,19,0,20,24,7,4,16,0,8,3,1,5,0,15,22,0,4,7,0,18,23,19,0,16,0,0,0,25,13,0,24,0,0,20,8,23,0,12,21,0,0,0,14,10,0,2,0,5,20,7,9,6,11,4,17,15,19,0,18,4,6,0,7,11,9,19,25,0,15,22,12,17,8,24,2,0,1,0,0,14,0,0,0,0,19,0,0,20,0,0,10,16,13,22,1,21,0,2,3,23,0,5,0,14,24,9,18,17,0,0,7,0,0,13,0,5,11,24,0,12,19,14,20,23,9,0,16,2,3,0,22,0,10,0,22,0,0,8,17,12,0,14,23,20,7,0,0,6,11,21,18,24,10,0,13,3,1,4,2,1,0,3,18,5,21,0,19,9,0,0,17,22,13,10,15,25,4,0,0,23,11,14,12,0,23,14,24,0,0,1,4,3,25,2,16,9,0,0,0,13,17,12,0,11,0,19,7,5,0,0,0,19,9,20,23,0,24,18,0,0,4,0,7,5,0,0,25,0,22,3,1,2,15,0,14,5,0,3,2,0,17,9,4,13,23,18,21,0,0,19,11,20,0,0,8,10,0,0,22,12,0,15,24,7,19,0,0,8,11,0,3,0,17,1,4,0,9,0,5,0,20,23,14,0,0,17,23,0,22,0,14,0,0,0,0,8,20,11,9,10,0,0,0,15,4,0,6,24,7,18,10,0,4,6,0,20,0,5,21,14,0,25,0,22,3,0,23,24,1,9,16,17,0,11
15,13,0,0,14,0,0,20,0,0,9,0,8,0,6,25,0,0,21,24,5,0,0,4,1,20,18,17,16,0,24,22,0,25,21,0,0,3,5,1,0,0,7,0,0,15,13,12,14,11,5,0,0,1,0,11,13,15,12,14,22,21,23,25,24,19,16,17,18,20,0,8,7,9,6,25,23,0,21,24,0,0,0,0,0,0,12,0,15,11,4,0,2,3,5,0,18,17,0,0,0,0,0,6,9,1,3,0,2,0,0,0,18,20,0,14,0,12,0,0,0,0,23,24,0,0,0,0,0,0,15,0,0,0,8,13,10,22,0,17,5,0,0,0,0,0,12,0,16,0,12,0,14,23,0,0,24,0,19,10,0,11,5,7,25,0,0,0,0,22,1,4,3,0,13,8,0,16,0,22,23,0,0,14,6,2,3,4,1,21,0,20,0,0,0,18,0,0,0,0,17,0,11,24,18,9,16,1,3,0,0,23,14,12,19,13,25,0,7,6,0,10,22,0,21,0,4,0,25,2,13,12,17,11,22,18,8,15,16,0,0,0,24,0,23,7,5,19,0,20,0,0,1,0,0,0,21,12,0,18,11,9,20,19,8,0,13,23,17,0,6,0,5,0,4,0,20,0,5,0,0,23,2,0,24,12,22,25,14,13,6,4,0,10,18,17,0,0,11,0,19,0,0,8,11,0,0,0,0,13,17,0,0,0,0,0,24,15,25,12,23,14,20,21,18,0,16,24,0,0,0,25,14,22,17,7,5,0,0,4,20,0,0,0,0,2,0,1,0,3,6,17,9,4,13,0,0,0,0,7,24,15,0,0,18,2,3,1,0,14,12,0,0,22,8,13,0,0,10,3,25,0,24,0,0,0,18,0,8,20,1,19,6,4,0,22,16,14,0,15,0,0,20,17,23,18,19,0,10,15,0,6,7,21,0,0,22,14,12,0,4,2,8,1,25,11,25,21,0,0,0,7,16,6,3,1,14,0,4,0,0,15,0,0,0,24,9,13,12,19,4,0,18,19,1,0,14,0,9,0,0,13,12,17,15,8,10,21,24,25,11,0,6,3,5,14,12,0,0,0,17,0,4,0,0,25,0,24,0,22,0,0,0,9,7,0,20,0,23,10,9,19,0,0,15,2,1,0,18,0,8,24,17,22,0,11,0,0,0,4,0,23,21,0,0,18,11,8,12,17,22,0,21,0,16,15,0,0,0,0,24,0,0,0,9,0,1,0,0,2,22,0,0,7,0,14,0,8,13,0,0,0,19,0,23,15,2,5,1,0,0,11,24,20,0,16,24,0,0,10,0,0,9,4,11,0,20,1,3,0,21,0,0,23,0,0,22,0,18,17,3,1,0,0,5,0,15,19,0,20,21,25,0,9,14,0,0,10,22,0,0,0,0,0,7
22,14,0,0,16,0,0,19,6,0,25,21,12,24,11,23,9,0,0,0,0,0,3,13,7,21,18,23,0,20,7,0,0,13,3,17,8,0,0,2,25,24,0,22,0,6,15,0,14,12,11,6,3,0,7,0,24,10,21,8,20,9,23,0,14,16,12,13,0,0,0,19,1,4,0,4,8,0,0,2,0,12,0,0,16,0,0,15,13,19,3,0,0,5,0,20,0,0,0,0,0,13,0,19,0,17,20,15,0,23,0,0,3,16,7,1,2,0,0,4,21,0,8,11,25,0,7,9,6,0,0,0,16,17,19,11,12,14,0,0,22,0,21,0,25,2,0,4,0,3,0,0,0,1,3,0,21,0,0,25,16,17,19,0,18,9,8,0,6,10,12,0,14,15,0,20,0,19,0,18,5,0,1,2,0,6,0,9,10,0,14,13,0,11,15,0,21,0,25,23,0,0,0,0,0,0,13,0,0,0,0,2,0,5,0,19,0,17,16,0,7,6,9,0,8,15,12,14,0,0,10,0,6,0,9,24,0,21,0,22,4,0,0,0,0,17,16,0,0,18,17,0,0,0,19,18,10,4,8,6,0,1,24,0,23,12,25,0,0,14,15,0,0,7,20,0,5,7,4,24,0,0,13,23,0,10,15,18,12,0,11,0,0,8,0,1,0,25,0,14,2,0,13,3,15,0,0,0,19,0,0,0,17,14,0,0,10,5,0,6,24,0,0,0,16,0,10,0,8,25,14,5,0,1,0,19,16,7,11,0,0,0,15,0,0,9,4,13,0,17,0,20,21,0,14,12,25,24,15,0,0,5,0,0,0,0,16,0,3,0,10,8,0,19,22,13,0,0,14,23,4,6,0,16,0,2,18,0,3,1,8,17,24,0,0,25,20,15,9,0,19,0,18,17,22,0,23,0,25,21,7,0,0,9,6,0,0,20,0,3,13,14,0,16,24,16,4,8,0,0,13,22,17,10,0,12,24,20,19,15,0,11,25,0,9,23,0,0,3,0,0,24,20,0,11,3,1,0,0,15,0,13,25,0,0,0,0,16,0,0,4,7,0,0,0,0,0,0,0,1,0,0,0,20,0,22,0,0,21,10,15,0,4,0,0,8,0,17,0,0,1,3,0,13,4,22,16,8,9,0,21,0,10,0,24,0,0,11,25,7,0,23,0,12,15,18,9,0,24,0,19,15,0,11,0,0,14,6,0,5,2,4,0,21,1,16,13,22,0,10,14,11,0,0,12,1,2,18,0,0,15,20,8,0,4,13,22,0,0,0,19,0,0,0,0,7,19,6,20,0,0,14,21,24,10,13,0,0,0,12,18,0,8,0,0,0,0,0,1,0,8,22,15,21,0,6,7,0,4,13,9,3,2,1,0,0,14,23,0,0,0,0,18,0,5
8,0,0,9,10,0,4,0,0,0,20,0,0,16,18,0,0,12,14,0,24,23,25,0,21,0,1,2,4,5,13,14,11,12,15,0,21,0,24,22,0,18,17,0,0,10,6,9,0,8,13,11,0,14,0,0,19,0,17,20,10,9,0,6,8,21,0,0,24,25,0,1,0,2,3,0,24,0,0,25,8,9,0,0,10,15,0,12,11,0,1,0,2,4,0,20,0,19,17,0,0,16,17,0,20,21,0,22,23,0,5,4,2,1,3,0,8,0,0,0,0,11,14,12,13,0,2,20,5,0,22,18,17,0,0,9,0,4,0,6,14,0,13,0,0,8,0,21,0,0,6,7,4,0,13,1,5,2,25,3,21,16,23,22,10,0,0,0,17,18,9,14,24,20,0,19,23,16,10,0,11,20,12,0,9,0,0,13,0,17,0,21,4,0,22,3,2,0,5,1,17,12,24,8,22,0,0,14,0,13,3,5,18,2,1,20,0,25,15,9,0,7,11,0,6,11,14,0,21,0,6,0,0,0,0,0,20,0,12,15,2,1,0,5,3,13,17,0,10,0,0,0,13,0,17,0,3,0,6,11,22,23,9,0,14,19,2,18,1,4,25,10,8,21,24,0,20,0,23,8,0,17,0,0,22,24,12,0,25,0,0,0,0,3,13,2,0,0,0,4,0,5,6,3,21,0,1,25,8,0,13,0,0,18,19,17,9,20,0,0,11,22,16,14,12,0,22,0,25,11,20,23,0,18,0,4,1,8,17,0,15,12,0,0,14,0,5,3,13,9,0,0,0,1,4,0,12,19,0,24,16,0,6,0,7,22,0,0,0,11,17,15,23,18,20,25,0,0,0,0,19,0,9,0,0,2,24,1,0,23,0,20,15,21,0,18,0,0,8,0,21,18,15,24,23,25,22,0,0,12,11,7,16,19,20,0,17,9,0,6,0,3,0,1,0,20,8,9,11,19,24,7,0,5,6,12,0,15,0,21,3,0,1,25,0,0,13,0,0,0,16,3,0,17,2,14,0,18,0,0,0,13,5,0,0,8,22,10,11,19,0,24,0,15,25,10,4,5,7,6,0,13,0,1,0,0,17,0,8,25,0,0,24,12,0,0,9,20,0,11,22,17,10,0,0,0,16,23,11,14,0,0,20,15,0,0,6,19,7,21,1,18,5,0,0,4,21,3,2,0,17,25,24,0,0,0,6,14,23,5,13,0,0,22,0,0,0,0,11,15,5,25,11,6,7,4,2,13,0,1,18,10,0,21,0,23,15,14,20,0,0,8,0,9,16,0,9,8,0,16,0,6,20,19,0,17,22,11,0,0,25,4,3,2,1,0,0,10,0,0,0,0,23,0,0,10,0,21,0,0,1,2,0,9,0,0,0,0,0,0,6,25,0,4,0
0,4,2,1,0,0,25,7,11,6,23,0,0,14,0,0,0,0,0,19,0,0,8,0,0,20,5,0,0,19,15,9,16,8,18,0,2,0,3,0,0,22,13,12,11,24,0,0,0,0,24,17,0,0,9,4,0,0,3,2,0,0,10,16,0,0,0,0,5,0,11,15,20,0,0,21,0,0,8,0,14,19,12,0,20,24,18,5,0,17,0,0,0,16,0,4,0,25,13,0,0,12,0,0,11,22,17,24,0,0,0,7,6,19,0,0,8,15,4,0,0,2,0,0,0,9,19,0,17,16,25,13,14,22,0,0,21,20,0,0,2,24,3,23,0,0,0,0,0,0,3,0,13,2,1,0,4,6,5,0,0,0,16,0,23,0,17,8,25,0,19,11,9,20,21,0,14,0,23,0,16,0,0,0,17,0,0,0,10,0,6,13,0,0,5,15,25,0,0,0,4,24,7,6,5,0,8,19,0,0,0,0,14,1,2,12,18,0,21,15,23,17,0,0,16,0,0,22,12,0,21,18,23,15,24,4,13,17,9,6,0,0,19,0,0,0,5,3,0,0,0,0,12,0,0,0,10,0,14,0,22,8,0,21,11,16,3,5,0,6,0,20,0,23,17,15,0,17,22,14,9,0,8,18,23,10,3,0,5,0,24,0,25,11,21,6,0,0,0,0,10,20,23,0,0,0,22,11,0,0,15,16,12,0,14,4,0,17,2,8,13,0,5,0,7,25,0,0,4,8,7,0,21,0,3,17,0,9,0,24,13,0,0,19,10,14,12,0,16,0,0,0,0,0,0,12,0,0,13,0,19,1,2,18,4,0,0,20,14,9,0,0,10,8,0,6,0,0,10,0,23,24,25,0,22,0,4,0,2,5,0,14,0,13,0,17,18,16,19,0,0,0,19,20,0,0,11,0,12,0,21,24,0,22,0,0,9,6,8,7,0,3,1,4,5,11,13,14,15,12,3,0,0,0,0,16,19,0,17,0,23,21,24,0,25,7,8,6,9,10,0,3,0,5,2,0,0,0,7,9,0,0,0,0,0,20,19,16,18,17,22,21,23,0,24,0,21,0,25,23,0,16,0,17,19,6,9,8,7,0,0,4,0,3,2,12,13,11,0,15,0,1,5,0,0,0,7,0,4,15,12,17,0,8,0,0,0,0,0,23,20,0,14,24,0,14,0,0,0,0,17,12,0,24,0,20,15,0,25,9,3,0,0,1,18,0,0,0,11,0,17,0,0,19,15,1,0,3,0,5,0,0,24,13,16,9,11,0,6,4,25,0,0,0,0,0,0,20,0,24,19,0,18,16,0,7,6,21,0,22,0,25,0,17,13,5,1,0,0,0,0,6,8,16,4,0,0,0,0,21,0,5,1,23,0,0,20,0,15,24,0,0,17,0,13
5,1,2,0,18,10,0,24,0,0,8,0,20,15,4,0,12,23,11,14,19,7,0,0,0,17,0,16,9,8,11,6,0,0,0,10,18,19,21,0,2,4,0,3,1,0,0,23,12,15,0,0,7,4,0,23,20,12,0,14,2,1,0,9,0,0,10,0,22,0,11,0,0,17,5,0,19,0,11,20,3,0,1,0,4,6,0,0,23,5,25,0,24,9,18,16,0,13,0,10,10,23,14,0,0,0,0,0,9,0,0,0,11,13,12,6,0,0,0,0,3,0,25,0,4,21,8,23,25,12,0,5,3,0,0,11,9,4,0,0,0,0,0,15,0,0,10,0,16,24,11,4,6,16,7,24,8,22,12,0,0,0,0,2,1,10,23,14,0,13,25,0,20,9,19,24,9,19,0,14,4,0,0,7,6,0,0,23,0,10,5,1,0,0,3,0,0,12,0,0,18,0,22,10,17,0,0,0,14,11,20,19,0,0,15,0,0,7,4,16,23,5,0,3,0,15,3,1,0,0,16,10,0,23,0,0,8,0,0,17,0,0,0,0,9,4,0,0,0,0,0,0,17,23,13,0,0,19,8,20,0,0,0,10,21,7,0,0,0,0,0,0,3,2,14,2,14,5,0,3,15,0,0,18,0,0,0,16,19,20,22,25,0,10,12,9,13,0,0,17,20,0,11,19,9,5,7,0,0,10,0,14,22,8,25,13,0,3,1,2,0,12,0,23,16,0,0,25,15,24,1,0,2,3,0,13,6,5,4,0,21,14,0,20,23,10,0,0,0,0,6,0,10,8,4,22,12,14,0,25,24,0,1,3,23,11,0,9,16,17,15,21,0,0,0,8,0,0,21,10,13,16,0,15,0,23,0,9,0,0,0,7,5,6,0,18,0,19,0,0,23,0,0,18,15,0,0,0,10,2,3,16,6,5,7,0,0,19,13,24,21,8,0,0,0,16,11,0,14,22,0,3,21,0,0,15,0,10,0,0,0,2,25,8,4,0,23,17,0,9,1,2,4,6,19,18,0,0,20,9,0,24,0,25,11,17,16,15,0,22,0,0,10,13,0,0,7,9,13,5,19,0,11,22,24,1,4,8,0,0,23,0,10,0,0,6,16,15,14,12,0,0,0,0,0,21,22,25,24,23,14,0,12,11,13,9,8,0,7,0,2,0,0,0,0,0,5,3,2,1,12,14,15,11,0,9,0,7,6,0,0,18,0,17,20,22,24,0,0,23,25,0,21,22,0,0,0,10,0,0,0,20,17,16,18,0,0,0,0,5,12,0,11,0,0,0,10,8,0,6,0,4,0,1,3,0,0,0,0,22,14,13,0,12,15,0,19,0,0,18,14,15,13,12,0,0,19,20,16,18,0,0,0,1,3,24,21,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,7,0,0,0,22,0,21,15,23,0,20,18,12,13,0,0,9,0,15,12,17,16,0,20,9,0,23,0,0,19,1,18,0,8,25,0,21,3,0,11,5,7,6,0,7,0,0,13,0,0,19,15,0,24,17,23,0,22,16,11,0,14,0,8,4,25,2,0,0,0,11,25,4,17,8,2,1,12,14,15,0,6,5,3,7,9,13,23,0,21,10,0,0,0,9,0,23,24,25,0,11,0,0,0,10,0,5,19,0,0,4,6,0,0,0,15,16,17,16,18,20,0,0,1,2,0,4,8,10,0,9,0,11,0,0,0,12,0,0,0,22,0,0,0,13,0,14,0,0,7,8,0,23,0,0,24,22,1,4,5,3,0,19,17,0,16,0,21,0,0,0,22,15,11,12,0,0,3,5,0,4,0,0,19,20,0,17,9,7,10,0,8,7,6,8,0,9,0,16,0,18,19,0,0,11,0,0,23,0,0,21,22,4,2,5,1,3,2,1,3,0,4,0,24,0,22,0,18,20,0,19,17,6,9,10,0,0,14,12,15,11,13,3,21,4,0,2,0,23,14,5,6,0,8,13,0,16,20,0,19,15,11,0,0,18,24,0,0,0,0,12,20,1,0,3,0,2,5,17,0,18,0,25,0,6,7,0,15,22,0,21,10,11,0,5,7,6,18,0,19,24,10,15,0,0,20,14,8,0,0,16,0,2,3,1,0,0,8,0,15,16,18,17,0,11,12,0,4,1,25,0,0,0,10,23,14,0,6,19,7,20,5,0,17,0,24,0,0,15,20,4,8,6,21,9,7,19,18,5,0,2,3,0,11,0,23,12,20,0,0,3,0,9,7,4,6,0,0,16,14,10,13,0,21,8,23,25,0,15,0,17,0,25,14,0,9,0,19,0,0,15,20,1,3,2,5,23,0,18,0,22,0,8,4,0,7,6,4,0,6,0,15,21,0,23,10,16,11,0,0,17,8,14,24,9,19,20,5,25,0,0,0,24,12,17,0,8,0,2,18,1,5,0,0,0,0,0,0,0,4,6,16,10,0,0,0,23,0,23,19,18,0,0,0,0,0,0,21,22,0,6,4,0,15,0,1,0,20,0,9,12,11,0,0,0,0,17,6,0,0,9,13,22,19,0,11,10,24,0,12,0,0,0,20,23,18,14,15,18,21,23,24,11,0,16,0,7,17,6,0,13,9,3,2,14,5,1,22,10,12,8,25,0,0,20,0,0,0,10,15,21,18,0,2,3,0,1,13,22,0,17,0,7,0,0,4,24,0,0,10,0,7,0,8,22,25,17,16,0,18,12,24,9,20,0,11,19,13,1,2,0,15,0,13,25,14,12,2,3,0,23,24,20,0,5,21,15,4,6,0,10,8,11,16,17,9,0
20,19,0,17,0,11,0,0,0,0,9,10,6,0,0,25,24,23,0,22,4,0,0,3,5,10,9,8,7,0,0,0,0,0,21,14,0,0,0,13,5,1,3,2,4,19,0,0,18,20,0,4,3,2,0,0,8,7,10,0,19,0,16,17,18,15,0,13,0,14,24,0,21,0,0,0,25,21,22,0,16,18,17,20,0,4,5,0,2,0,10,0,0,7,9,0,12,11,13,0,15,0,13,12,0,0,3,2,0,4,24,0,0,23,0,0,0,18,17,19,9,7,6,8,10,3,15,1,5,2,14,0,13,8,0,0,9,12,24,11,18,23,0,16,10,0,4,7,21,22,0,21,0,0,12,0,6,0,0,11,18,0,0,0,22,0,2,1,0,5,10,0,0,24,0,0,0,22,10,17,0,0,24,19,20,8,0,0,4,0,0,14,0,25,21,5,23,2,1,3,0,0,0,16,7,2,0,0,3,0,10,13,14,0,0,22,12,0,24,0,0,25,20,19,9,0,24,19,0,14,22,0,23,21,0,5,0,2,0,1,13,7,0,4,15,0,8,0,11,18,17,23,20,0,15,0,0,0,16,0,12,0,19,13,9,4,0,2,14,0,0,21,22,0,11,7,3,9,0,5,0,0,8,0,1,23,0,10,18,0,11,0,24,0,0,16,6,15,12,14,0,1,0,0,0,25,0,0,24,0,17,0,15,0,0,0,0,0,18,0,3,0,0,7,0,0,16,12,14,22,0,19,0,13,15,1,4,25,8,2,0,0,7,0,3,0,20,0,9,24,0,8,24,21,0,20,0,0,22,0,0,0,5,6,0,0,15,0,13,16,0,18,19,2,4,12,0,25,15,24,4,9,0,6,0,21,23,0,20,0,0,3,16,1,17,0,10,8,0,0,18,6,0,0,0,0,23,0,2,24,11,0,9,0,19,0,13,0,22,0,0,0,5,0,0,21,20,11,0,0,8,25,22,0,17,13,0,3,0,15,0,4,10,5,0,0,0,18,16,23,0,22,0,23,0,10,21,15,12,18,0,0,4,5,24,0,8,20,0,0,25,1,0,0,2,0,0,0,1,3,19,0,0,11,0,22,0,0,0,25,0,18,21,0,0,13,0,0,17,0,0,10,14,0,0,13,12,0,17,0,6,0,20,0,5,16,9,15,8,18,0,3,25,0,0,0,13,7,4,0,9,16,3,1,0,15,0,21,0,10,12,0,0,23,0,0,11,24,0,17,1,0,2,0,18,0,4,20,0,8,0,14,0,0,12,0,17,22,10,0,0,19,9,0,21,0,0,15,0,0,23,0,0,7,6,0,0,24,9,17,1,0,0,3,2,0,16,0,10,8,0,17,0,9,8,0,24,0,18,10,2,0,0,3,0,7,0,5,0,0,0,14,0,0,0
12,0,0,22,25,10,18,6,8,0,20,7,0,21,0,1,2,0,3,23,11,17,16,0,9,7,6,4,5,0,0,21,20,0,9,0,0,24,12,0,22,0,17,0,25,0,2,0,15,0,0,23,0,0,0,0,14,0,1,0,17,6,0,0,0,16,0,7,19,20,0,0,0,25,8,0,0,3,0,0,0,12,7,0,24,22,0,0,11,8,5,6,13,4,9,21,0,20,14,0,11,19,8,0,20,0,16,0,23,13,0,2,1,0,3,15,12,18,0,21,7,0,5,0,4,0,8,20,18,0,0,0,1,0,0,0,0,5,3,0,21,0,12,0,11,0,22,0,0,0,0,0,10,14,0,20,0,0,0,15,25,0,0,0,0,0,16,3,5,0,12,0,0,9,19,3,21,5,6,0,12,11,0,14,0,9,0,0,0,17,0,0,15,18,19,1,0,8,0,25,25,11,22,19,0,9,7,3,13,5,0,0,6,0,15,8,4,0,17,2,23,21,18,0,10,0,17,15,0,0,24,25,8,21,0,2,0,18,1,0,9,22,23,0,0,3,11,0,7,5,19,20,16,0,18,13,15,14,12,11,8,10,0,9,6,2,5,0,0,0,24,25,23,0,0,4,0,1,2,3,0,10,9,7,0,18,20,17,0,16,25,0,21,24,0,14,15,12,13,11,22,25,24,21,0,18,20,0,17,0,0,0,2,0,1,0,0,14,11,13,0,10,7,0,6,14,0,11,0,0,3,0,4,0,1,23,25,22,24,0,7,10,9,6,0,0,0,17,18,16,9,10,6,7,8,0,0,25,22,0,13,15,0,14,0,17,20,0,0,18,0,0,2,3,1,0,0,14,25,0,22,0,18,0,0,0,0,23,0,2,24,19,20,12,15,0,16,0,6,7,15,13,7,0,0,0,9,24,20,14,11,0,8,17,0,0,21,16,22,10,5,3,0,1,0,5,3,0,20,0,23,0,21,0,0,24,0,13,10,0,4,9,11,0,0,0,19,0,22,17,8,0,0,24,0,0,0,0,0,7,19,9,25,0,0,0,3,0,0,1,10,0,0,0,0,0,18,0,16,19,1,0,15,5,0,21,22,0,0,7,0,8,25,14,17,20,9,24,11,0,0,12,19,23,14,7,6,13,4,0,0,0,11,0,24,3,0,0,9,16,15,0,22,10,0,2,0,21,3,4,0,0,12,11,20,10,8,0,22,0,0,0,6,23,5,25,0,9,0,0,13,0,17,10,22,2,1,5,3,18,6,0,19,0,9,20,25,8,15,4,16,0,0,12,23,0,0,0,11,5,16,22,0,0,8,15,12,0,20,23,19,18,10,21,24,2,0,0,4,13,18,16,9,8,15,14,23,10,0,21,4,0,3,2,25,11,17,22,0,12,6,0,0,0,20
0,1,4,0,0,23,0,12,0,0,22,9,0,0,0,19,0,0,24,21,0,0,0,25,7,0,18,0,25,9,0,0,8,0,10,19,11,0,15,20,0,0,6,5,23,4,0,0,21,1,21,8,0,15,0,0,18,17,11,5,6,4,13,7,25,3,1,2,0,9,14,23,0,19,12,20,7,5,6,19,25,0,1,3,0,0,24,10,0,21,0,0,0,12,0,15,8,0,9,16,23,14,0,0,0,9,7,21,19,6,1,3,5,2,0,20,25,0,0,15,0,0,0,17,0,0,17,19,11,16,0,0,0,15,20,18,0,0,10,4,0,2,24,0,3,25,22,0,13,0,0,0,0,0,0,4,13,0,0,17,14,0,2,5,0,16,11,0,20,19,0,15,0,18,23,4,0,24,0,0,3,0,2,0,14,16,23,22,17,13,15,12,18,21,10,0,0,0,8,19,18,23,14,0,0,0,11,19,0,22,12,15,7,25,24,0,6,0,9,4,16,1,17,0,0,3,2,0,13,1,0,0,0,0,0,21,19,20,11,0,0,0,17,0,8,10,5,7,4,6,0,0,21,0,0,0,9,0,7,8,0,12,0,13,11,2,0,0,3,1,0,17,19,16,20,11,0,0,0,0,16,19,20,0,18,0,7,9,0,0,25,0,0,22,24,3,0,4,0,5,1,5,3,4,0,11,14,0,12,13,24,0,25,21,0,0,20,19,0,0,0,7,9,6,10,16,0,18,19,17,21,0,25,0,23,5,0,0,0,1,7,10,9,8,6,13,0,14,11,0,6,0,8,0,0,1,0,0,2,3,20,17,19,18,16,12,0,14,0,11,23,0,22,24,0,0,9,11,20,24,7,6,22,4,21,3,5,0,0,2,13,0,25,0,14,0,16,10,23,0,14,0,0,10,21,20,15,9,25,19,4,16,11,6,0,18,3,5,1,2,17,0,0,12,22,17,0,22,0,15,0,0,16,0,24,8,0,21,0,0,4,9,11,6,7,1,20,5,2,0,7,16,6,0,4,0,0,0,23,1,0,10,18,22,17,24,0,20,15,12,0,25,21,0,9,2,0,0,0,25,0,0,0,8,11,0,0,24,19,14,23,21,16,10,22,6,4,15,7,13,0,0,16,0,14,10,3,0,5,7,0,6,1,4,0,0,24,0,0,0,9,0,23,0,8,19,0,0,0,0,22,0,11,21,25,17,18,23,20,0,0,0,0,7,5,0,14,0,0,4,0,21,20,0,18,15,16,14,6,12,7,0,0,9,0,8,4,1,0,17,24,0,0,0,0,25,0,0,1,8,0,23,24,0,0,0,14,16,12,22,0,0,0,19,0,7,6,3,5,21,5,11,7,3,6,19,1,4,18,2,25,21,0,24,0,9,0,0,0,0,12,13,16,0,0
0,0,25,0,0,2,0,0,13,0,0,20,14,15,12,22,0,0,0,16,0,0,0,18,0,24,0,17,13,10,16,11,12,23,14,0,0,19,6,21,1,5,18,0,2,8,4,0,0,0,1,4,0,0,3,0,9,17,24,18,0,22,0,10,8,19,12,0,0,15,0,0,0,0,14,16,0,9,18,8,6,0,5,0,7,0,0,3,4,1,23,0,21,24,0,22,12,13,0,0,12,14,19,20,0,0,22,10,21,0,0,18,0,0,17,6,13,0,0,7,2,16,9,1,0,6,10,0,7,5,13,1,15,3,2,18,12,0,0,0,21,20,0,0,0,0,25,0,0,0,0,16,3,17,1,21,20,14,18,23,0,11,0,0,0,0,0,24,15,0,13,9,4,0,5,0,0,8,0,9,0,5,0,0,6,3,25,1,14,0,16,0,0,23,0,18,21,10,12,15,0,0,0,24,0,22,10,25,0,0,4,0,9,17,6,14,2,0,1,5,7,20,0,11,0,14,25,0,0,22,0,16,19,9,17,0,21,15,20,0,18,6,4,8,0,24,0,3,0,1,10,8,6,9,7,0,2,3,0,5,11,0,0,13,15,24,0,23,0,21,0,0,16,20,0,0,0,0,0,2,0,12,13,11,0,16,19,17,0,20,0,0,6,7,0,21,22,24,0,25,25,0,0,22,21,9,7,8,0,10,1,0,2,3,0,0,19,16,17,0,14,13,11,15,0,20,0,0,0,0,24,23,21,22,25,0,0,7,8,10,15,14,11,12,0,4,3,1,5,0,0,13,11,0,12,19,0,18,16,20,0,24,0,23,0,5,4,1,2,3,0,0,0,0,0,0,2,10,0,0,12,13,0,19,24,22,8,21,25,11,0,0,15,0,0,0,7,0,16,0,0,9,20,23,18,17,14,16,15,22,10,0,5,7,13,0,0,0,6,4,12,0,25,0,0,17,12,15,16,13,0,6,7,5,11,19,0,0,2,4,25,8,0,21,0,0,14,20,22,0,21,7,5,0,0,1,0,0,25,4,17,23,0,9,0,11,16,0,0,0,0,19,18,13,10,0,0,22,25,0,23,18,20,10,21,15,0,0,0,14,7,0,5,0,9,0,2,0,4,0,0,11,14,21,25,8,4,6,0,16,0,0,0,1,0,0,0,17,10,22,20,15,12,0,24,18,0,23,0,16,0,0,11,0,0,7,6,0,0,0,3,15,2,0,1,25,17,14,8,0,22,17,12,0,24,10,0,0,0,13,20,15,25,19,9,4,11,7,0,6,5,1,0,0,0,0,6,0,15,4,0,25,1,0,3,0,17,8,0,0,0,0,14,0,19,16,10,22,0,23,0,0,2,5,20,18,0,22,17,19,14,0,0,0,0,0,21,0,0,23,11,6,0,9,4
